CandidateId,Period,len
4343499,99,2
4343774,123,4
4344554,89,2
4347696,53,3
4347969,70,1
4349125,134,4
4349197,317,3
4349209,134,2
4349865,300,11
4351175,189,1
4351862,97,3
4351868,15,2
4351870,112,2
4351893,42,1
4351900,30,1
4351955,105,3
4351991,77,1
4353510,96,2
4353554,131,4
4353565,414,2
4353574,68,2
4353596,73,1
4353602,5,1
4354450,131,7
4354470,337,1
4354488,132,4
4354493,166,2
4354501,93,1
4355016,393,1
4355089,154,2
4355097,102,1
4355117,83,2
4355145,446,2
4355162,86,3
4355188,204,1
4355226,124,2
4355232,38,1
4355236,198,6
4355255,25,1
4355279,197,1
4355292,144,1
4355311,357,1
4355321,91,3
4355326,54,1
4355359,216,4
4355371,187,5
4356988,66,2
4357063,88,1
4359630,195,2
4361065,1921,10
4361600,76,3
4366110,23,1
4366126,46,5
4366151,193,3
4366167,113,7
4366189,100,2
4366199,33,2
4366212,453,1
4367318,2,1
4367829,128,6
4368783,208,1
4368803,52,2
4368854,160,2
4368939,127,1
4369192,148,1
4369591,315,6
4369598,26,2
4372334,66,1
4372339,414,5
4372404,494,2
4372433,188,1
4372451,131,3
4372462,13,1
4372478,57,2
4372488,177,2
4372494,79,1
4372518,150,6
4372526,58,6
4372619,60,1
4372876,68,1
4373669,172,5
4373915,68,5
4374479,270,2
4374738,342,1
4374746,1080,5
4374767,97,1
4374780,113,4
4375072,40,1
4375087,16,1
4375115,206,1
4375132,72,1
4375146,2,1
4375149,37,5
4375186,73,1
4375201,440,2
4375250,380,11
4375264,61,1
4375308,70,2
4375337,13,1
4376094,8,1
4376106,38,3
4376127,126,2
4376137,5,1
4377504,256,10
4377531,273,1
4379406,186,3
4379428,142,2
4379439,117,1
4379462,268,1
4379649,333,1
4379704,114,7
4379712,313,2
4381400,46,1
4381409,249,5
4381470,51,1
4381477,123,4
4381494,162,2
4381578,28,1
4381654,185,4
4381676,108,2
4381688,153,1
4381711,97,1
4381742,8,1
4381761,81,1
4381763,117,1
4381772,14,1
4381776,105,1
4381849,200,7
4381863,114,2
4381876,100,1
4381882,260,2
4381884,82,2
4381891,23,3
4381915,38,2
4381925,118,3
4382171,79,2
4382666,68,2
4383199,112,1
4385191,226,2
4385524,179,5
4385813,140,2
4385821,126,4
4385830,8,1
4385842,66,1
4387007,172,1
4389184,143,3
4392317,182,2
4392671,17,1
4392678,227,1
4392950,58,1
4394525,202,6
4394735,197,1
4394807,21,1
4397577,252,5
4397611,171,11
4397732,131,4
4397796,115,3
4397894,6,1
4397898,67,1
4397904,84,2
4397914,123,5
4397918,76,1
4397924,51,3
4397928,590,2
4397934,37,4
4398937,500,4
4400218,365,2
4400393,491,7
4400535,215,3
4400638,46,1
4403831,307,4
4403837,98,3
4403856,2,1
4406517,266,4
4406523,57,1
4406735,333,5
4408098,96,1
4409181,380,5
4409424,61,1
4409464,70,1
4409500,65,1
4409516,5,1
4409523,45,1
4409533,74,1
4409692,26,1
4409700,5,1
4410204,96,2
4410222,89,1
4410226,297,1
4410229,350,5
4410259,56,2
4410266,403,1
4410272,449,4
4410384,215,2
4410388,51,1
4410392,114,1
4410396,62,1
4410399,148,3
4410519,213,1
4410620,46,1
4410624,206,1
4410626,63,1
4410629,404,2
4411173,148,5
4416966,142,6
4417030,130,2
4417239,1955,6
4420886,129,3
4422253,149,1
4422483,17,1
4422605,214,1
4422669,312,5
4477626,58,1
4477661,587,12
4477664,160,2
4478961,132,2
4478976,71,1
4479024,175,4
4479037,3,1
4479078,36,1
4479122,181,1
4479145,60,1
4480263,91,2
4480267,261,1
4480296,268,3
4480310,11,1
4480317,92,1
4480325,269,1
4480345,154,11
4480362,187,5
4481069,79,1
4481505,61,1
4482407,227,1
4484839,152,1
4484962,110,1
4484973,51,1
4484982,64,1
4484998,150,3
4485007,17,1
4485030,19,1
4485040,30,1
4485366,8,1
4488300,59,1
4488311,119,5
4488320,67,6
4489100,210,5
4489258,96,3
4489261,97,1
4489279,33,1
4489976,85,8
4490048,202,5
4493992,84,2
4494016,221,2
4494059,78,3
4495189,107,4
4497243,333,1
4497268,30,1
4497279,277,1
4497302,265,1
4497311,156,1
4497932,18,1
4499252,104,3
4499263,777,6
4499271,63,5
4499289,54,1
4499755,274,2
4499837,114,2
4501019,53,1
4502596,10,1
4505648,393,1
4505663,29,3
4505671,67,1
4505678,136,1
4505707,122,2
4505718,169,3
4505728,35,2
4505762,288,2
4505776,150,2
4505783,9,1
4506320,147,1
4506529,166,4
4506592,19,3
4506632,289,1
4506650,196,2
4506659,35,12
4506672,65,3
4506691,89,1
4507273,11,1
4507293,2,1
4507420,187,4
4507536,51,1
4507563,6,1
4507689,29,1
4507793,14,2
4507859,90,1
4507880,61,1
4508834,152,4
4508837,100,3
4509517,114,2
4509552,100,5
4509886,19,1
4509927,176,1
4509983,68,1
4509996,25,1
4510033,37,2
4510131,129,3
4510307,96,2
4510811,2,1
4510937,135,1
4511821,296,10
4513239,10,1
4513905,46,1
4513909,77,1
4514033,30,3
4514053,57,1
4514279,29,1
4514313,9,1
4514929,60,1
4515113,163,2
4515172,33,1
4515259,102,1
4515342,78,1
4515368,12,1
4518721,23,1
4518790,11,1
4518873,627,3
4520164,44,1
4520285,38,3
4522620,35,1
4523056,196,2
4523310,251,6
4523325,85,1
4523334,98,4
4523345,258,1
4523360,38,1
4523389,153,1
4523393,54,1
4523402,114,2
4523947,191,1
4524060,394,1
4524148,66,1
4524175,344,4
4524786,27,1
4524794,28,1
4526100,109,2
4526494,116,1
4526511,20,1
4526527,314,2
4526535,129,2
4526551,188,6
4526568,90,4
4526581,169,2
4526605,158,3
4526719,108,5
4529403,333,5
4531323,302,6
4531341,129,3
4533364,70,1
4538319,283,1
4538344,35,1
4538758,354,2
4538761,194,3
4539029,201,1
4539178,5,1
4539185,229,1
4539195,109,1
4540369,15,1
4540384,351,4
4540398,25,1
4540442,158,4
4540449,223,1
4540461,322,2
4540469,71,3
4540675,224,1
4540873,110,1
4542587,127,3
4543059,16,1
4543096,44,2
4543108,269,1
4543397,40,1
4544295,173,4
4544437,202,2
4544448,103,2
4544476,67,1
4544480,276,1
4544757,22,2
4544764,296,3
4544772,105,1
4549550,18,1
4549960,11,1
4550010,209,1
4551366,37,1
4552122,276,2
4552884,200,4
4553258,101,1
4553422,314,2
4554746,30,1
4555097,109,2
4555106,54,1
4555134,23,1
4555143,114,2
4555149,162,1
4555151,174,1
4555158,32,1
4555177,58,1
4555290,62,1
4555888,53,1
4556109,62,1
4556148,233,1
4556211,223,1
4556493,11,1
4557218,57,4
4557249,146,1
4557865,5,1
4558419,64,3
4560381,336,6
4560411,213,1
4561472,2,1
4561736,162,1
4561892,22,1
4564896,38,1
4564959,50,4
4565270,134,1
4565288,2,1
4565294,6,1
4565300,58,1
4565319,245,1
4565328,199,6
4565337,58,6
4565342,281,3
4565346,64,1
4565351,161,2
4566861,151,2
4568709,73,1
4568769,59,1
4570003,150,2
4571176,83,1
4571195,81,1
4571679,8,1
4571693,251,3
4571704,81,1
4571731,71,2
4571744,90,3
4571754,53,2
4572996,199,5
4573014,177,11
4573022,235,1
4573110,145,5
4573200,78,3
4573207,84,3
4573527,24286,1
4574571,176,1
4575030,457,6
4575297,126,6
4577608,143,1
4578811,74,4
4581469,222,1
4581561,62,1
4581601,49,1
4581611,130,4
4581618,79,1
4581786,131,5
4581791,23,1
4582043,140,2
4582073,46,2
4582092,134,1
4583760,854,17
4583761,97,4
4593883,317,1
4593981,159,3
4594230,174,1
4594248,578,2
4594257,212,3
4594266,323,5
4594310,24,1
4595117,41,1
4595218,126,3
4595224,214,5
4595255,408,4
4595262,222,5
4595266,583,11
4595277,161,1
4595284,226,6
4595429,44,3
4595433,308,1
4595434,162,8
4596314,132,1
4597132,141,1
4598736,90,1
4598878,225,6
4599206,149,1
4600513,109,3
4602372,162,1
4603306,160,4
4610867,207,10
4610994,210,1
4611693,49,7
4611701,4,1
4612613,12,1
4612620,5,1
4612627,138,2
4612677,164,4
4615617,178,1
4616187,56,3
4616806,27,2
4616859,144,2
4618186,604,10
4621671,20,1
4625047,200,1
4626207,125,1
4626234,561,3
4628041,48,1
4628289,249,1
4628461,224,3
4628657,95,3
4628923,46,2
4628939,134,4
4630157,156,1
4630278,6,1
4630292,132,1
4630496,13,1
4630575,180,1
4630583,125,3
4634927,27,3
4635172,23,2
4635181,29,3
4635197,192,5
4635240,737,3
4635250,91,1
4635255,163,5
4635275,68,1
4635314,25,3
4635315,73,1
4635429,142,6
4635444,40,1
4635583,64,1
4640548,128,1
4640568,143,1
4640735,87,1
4640758,111,3
4640764,276,3
4640786,230,2
4645277,180,1
4645335,110,2
4647561,389,8
4647572,262,9
4648083,257,12
4649169,21,1
4649181,115,4
4649197,204,3
4649230,153,3
4649250,158,1
4649257,89,3
4649263,13,1
4649270,177,1
4649276,215,9
4649286,48,3
4649300,176,3
4651457,17,1
4651481,392,1
4651692,22,1
4651938,15,1
4652118,855,34
4654065,130,1
4654111,52,1
4655269,231,1
4655510,116,3
4655821,357,5
4656152,104,3
4656420,372,19
4656507,107,1
4657791,298,8
4657858,89,1
4658052,18,1
4658349,264,5
4658648,260,1
4658771,475,7
4659779,109,7
4660057,22,1
4661324,234,4
4663826,113,4
4666933,112,6
4666955,83,1
4666996,480,4
4667021,18,1
4667055,83,4
4667068,237,2
4667091,663,2
4667127,189,1
4667130,113,1
4667566,256,1
4669274,192,3
4670274,52,1
4673530,187,1
4674043,96,4
4675638,309,1
4676354,110,1
4679521,114,1
4680501,132,1
4682497,185,5
4688600,235,1
4689380,114,2
4689406,110,1
4689420,280,4
4690969,132,5
4691010,87,5
4691703,93,2
4692501,261,1
4692602,55,1
4692625,159,5
4693690,31,1
4694416,11,1
4694688,308,8
4694923,120,1
4694971,122,8
4695711,125,1
4696255,94,2
4696334,228,4
4696666,34,1
4697617,239,2
4697818,242,2
4697904,157,8
4697929,136,1
4697960,52,1
4697996,460,12
4698016,382,6
4698038,187,1
4698043,140,2
4698046,176,5
4698049,43,3
4698077,195,5
4698092,92,1
4698100,472,1
4698106,141,1
4699133,17,1
4701778,134,6
4701933,68,2
4702125,222,2
4702493,171,3
4703514,65,2
4703794,10,1
4703999,55,1
4704113,89,4
4704126,106,1
4705635,44,1
4705639,204,1
4705645,132,1
4705674,220,2
4705781,316,1
4705785,144,1
4705811,369,1
4705844,171,9
4705885,2770,10
4706187,405,3
4706357,253,8
4707164,113,3
4707259,80,1
4707463,294,6
4708146,263,3
4708184,360,4
4708889,292,3
4709410,177,1
4709446,11,1
4709453,168,5
4713332,87,1
4713360,169,3
4713381,353,4
4713387,168,1
4713391,209,1
4713402,289,5
4713411,160,1
4713477,111,1
4713491,54,1
4713500,440,1
4713532,76,1
4713542,61,1
4713548,145,3
4713556,68,3
4713593,197,1
4714128,400,3
4714222,160,6
4714455,142,7
4714736,89,6
4716331,47,3
4716582,221,9
4717220,83,1
4717316,2,1
4717376,74,2
4717746,112,2
4717819,555,3
4717992,85,4
4718029,90,2
4718042,111,5
4718157,309,1
4718161,91,1
4718182,234,1
4718193,205,1
4718213,278,4
4718218,35,1
4718349,256,2
4718352,149,6
4719007,97,1
4719031,40,3
4719552,8,1
4719580,243,3
4719590,70,1
4719607,262,5
4719614,4,1
4719625,103,1
4719649,132,2
4719656,172,2
4719675,159,3
4719692,116,2
4719728,70,1
4719755,12,1
4719762,70,2
4719773,77,4
4719797,78,1
4719804,67,1
4719974,139,2
4722050,18,3
4722118,4,1
4722144,374,3
4722156,8,2
4722159,177,5
4722311,7,1
4722520,333,1
4723826,12,4
4724070,264,1
4724100,88,2
4724622,421,21
4725266,116,2
4725298,150,5
4725971,181,1
4726408,164,5
4726674,291,7
4726799,176,1
4727273,117,6
4727331,183,6
4727339,25,3
4728626,100,1
4729614,15,1
4729717,273,2
4729738,57,3
4729748,179,1
4729759,117,5
4729770,118,1
4731104,278,1
4731114,12,1
4731126,121,3
4731144,24,3
4731184,112,1
4731201,179,11
4731219,80,2
4731647,8,1
4731654,61,2
4732200,131,1
4732239,67,1
4732247,28,2
4732273,12,2
4732280,248,2
4732309,93,1
4732314,96,2
4732330,12,1
4732993,337,1
4733012,118,2
4733041,23,1
4733110,4,1
4734050,89,1
4734078,107,6
4734084,98,1
4734100,317,3
4734138,63,2
4736806,65,1
4736810,787,4
4736814,49,2
4736823,182,1
4736828,75,1
4736948,344,1
4736972,283,7
4736990,58,1
4736994,304,3
4736998,152,2
4738404,219,4
4738901,95,2
4739080,578,2
4739123,22,1
4739150,495,5
4739208,61,1
4739581,111,6
4739587,275,6
4739718,47,1
4740007,241,4
4740661,285,1
4740960,145,5
4740993,225,1
4742262,404,1
4743109,297,8
4743193,2058,12
4743576,84,1
4744883,2339,16
4744885,100,2
4744890,6,1
4744933,52,1
4744938,143,2
4744965,49,4
4744978,70,1
4744981,207,2
4745005,7,1
4745020,68,2
4745023,64,1
4745025,98,2
4745037,126,2
4745050,37,2
4745053,9,1
4745060,202,4
4745062,64,1
4746741,83,1
4746838,71,1
4747290,125,3
4747869,321,1
4747879,152,2
4747903,59,1
4748171,77,1
4748645,366,2
4748735,51,5
4748815,109,2
4748823,10,2
4749307,266,4
4749457,222,7
4753596,25,1
4753835,3,1
4753868,4,1
4753903,25,2
4754175,156,6
4754208,25,3
4754215,330,3
4754220,201,1
4754775,338,2
4756506,63,2
4756520,212,2
4756535,51,2
4756562,144,6
4756581,50,1
4756604,415,1
4756612,459,1
4756623,10,1
4756667,158,2
4756894,104,4
4756950,107,4
4757377,114,1
4757446,258,8
4757708,348,4
4757785,67,11
4757815,292,2
4757900,118,1
4758002,40,2
4758759,1150,4
4759459,118,7
4759489,30,2
4759604,84,2
4759613,220,3
4760264,11,1
4761896,143,4
4762716,290,1
4762757,101,2
4762760,128,6
4763336,125,1
4763349,208,2
4763360,52,1
4763376,71,3
4763414,342,9
4763427,222,11
4763450,166,5
4763470,112,1
4763786,151,3
4763818,81,1
4763844,104,1
4764153,105,2
4764205,121,3
4764958,523,1
4765042,167,7
4765488,161,5
4765666,367,1
4766312,87,2
4766747,85,1
4767133,65,3
4767150,10,1
4767469,349,9
4767954,125,4
4768822,110,1
4768865,124,2
4768896,57,1
4770766,253,4
4770790,16,4
4770806,82,1
4770810,87,2
4770813,102,10
4770816,133,5
4770827,8,1
4770877,112,1
4770880,53,1
4770881,59,1
4772120,93,1
4772178,4,1
4772208,147,6
4772240,125,1
4772456,218,1
4772484,112,1
4773479,201,1
4773547,242,5
4773557,129,2
4773595,56,1
4773819,185,2
4774125,84,1
4774128,339,6
4774134,148,1
4774136,67,1
4774324,94,2
4775032,96,1
4775403,106,1
4775573,115,4
4776062,51,1
4776393,13,1
4776602,59,2
4778032,68,2
4778141,306,5
4778206,23,3
4778225,10,1
4778230,292,1
4778234,69,1
4778282,215,2
4778363,131,1
4778364,57,1
4778381,190,2
4778388,6,1
4778392,297,1
4778394,257,6
4778763,210,2
4779571,188,4
4780806,25,1
4780984,523,3
4781724,123,3
4781966,93,3
4781985,100,3
4781992,315,8
4782887,184,4
4783426,26,1
4783770,207,1
4784604,148,1
4786609,483,2
4786613,18,1
4786629,205,5
4786827,61,4
4786901,146,2
4786903,158,4
4787020,69,1
4789108,492,5
4790695,1292,12
4794074,3,1
4794106,93,1
4794351,186,4
4794368,24,1
4794443,106,4
4794693,80,4
4796439,281,5
4796452,52,1
4796462,167,1
4796483,188,3
4796536,62,1
4796546,644,4
4796558,182,1
4796562,219,3
4797064,292,12
4797287,138,4
4798146,222,1
4798154,105,1
4798237,56,2
4798242,81,2
4798391,225,1
4798396,117,1
4798895,262,13
4798912,63,1
4798929,29,1
4798946,207,11
4798950,177,4
4798953,62,3
4799233,178,2
4799590,50,3
4799603,219,3
4799611,3,2
4799630,102,4
4800493,150,7
4803275,61,1
4804989,167,6
4804996,15,2
4805014,40,5
4805414,331,1
4805440,152,4
4805471,12,1
4805494,49,1
4805510,26,1
4805515,41,2
4805528,153,2
4805538,177,1
4805542,6,1
4805562,43,4
4805567,89,3
4805577,6,1
4805804,40,3
4805866,193,1
4805871,388,1
4805898,137,1
4805914,272,14
4809523,74,2
4809558,45,1
4811484,103,2
4813552,255,3
4813975,4,1
4814167,72,1
4816369,536,2
4816613,11,1
4816895,220,2
4819260,406,1
4819326,89,4
4819332,216,5
4819363,6,1
4820295,19,1
4820358,33,1
4821100,19,1
4821111,223,5
4821160,63,3
4821217,254,3
4821228,56,3
4821239,187,2
4821305,99,1
4821447,93,1
4822451,152,1
4823051,153,1
4823478,157,2
4823595,108,3
4824326,73,2
4825208,100,6
4825562,193,1
4829569,9,1
4829620,94,1
4829743,23,1
4831379,85,2
4836177,248,7
4836303,332,5
4836321,105,1
4836327,59,1
4836569,149,3
4836914,24594,11
4839039,283,6
4839046,103,3
4839061,102,4
4839351,178,4
4839384,59,1
4839403,423,7
4839643,81,1
4840219,176,3
4841787,26,1
4842105,128,2
4842109,106,3
4842149,144,1
4842182,144,2
4842194,178,4
4842214,249,17
4845404,20,1
4845408,58,2
4845449,40,2
4845461,111,1
4846130,10,2
4846271,177,4
4848696,422,10
4849810,135,4
4852232,412,2
4854359,40,2
4854725,125,3
4854741,133,1
4855047,141,2
4856061,172,2
4856453,60,3
4856722,115,4
4857537,36,1
4857607,86,2
4858055,143,4
4858327,49,1
4858405,210,12
4858562,2,1
4859407,74,1
4859738,216,4
4860666,22,2
4863280,115,1
4863289,6,2
4863296,8,1
4863307,308,2
4863519,340,5
4864385,171,2
4864391,21,1
4864964,552,8
4865614,334,9
4873426,287,8
4873437,290,2
4873734,129,1
4875453,180,6
4875472,4,1
4875924,79,1
4879394,19,1
4879515,139,1
4879748,45,1
4879854,301,3
4879977,104,3
4880015,92,5
4880039,139,1
4880053,70,1
4880067,95,3
4881608,396,2
4882338,2,1
4883576,43,1
4884002,101,2
4884082,241,5
4884097,90,6
4884150,417,3
4884244,4,1
4884294,297,1
4887426,261,1
4887608,190,6
4888375,151,5
4888386,239,5
4888399,124,3
4888757,239,5
4888795,129,1
4888821,652,3
4888934,183,2
4890274,89,1
4890298,75,1
4890307,195,1
4890312,64,1
4890317,189,4
4890322,73,1
4890325,55,1
4890342,135,1
4891284,938,2
4891291,103,1
4891294,77,2
4891301,72,2
4891304,26,2
4891311,106,1
4891318,147,3
4891326,11,1
4891882,13,3
4891900,129,2
4891914,85,3
4891943,27,2
4891998,46,1
4892471,66,1
4892484,158,1
4892493,49,1
4895104,40,1
4895129,135,2
4895135,306,2
4897757,13,3
4898058,467,12
4898203,123,6
4898207,85,2
4898379,195,3
4898395,73,2
4898406,112,1
4898497,14,1
4899400,3,1
4899417,7,1
4900661,127,2
4900750,129,4
4901115,63,1
4902790,89,1
4903553,56,1
4903696,115,5
4903710,109,1
4903805,89,1
4903818,72,1
4903822,424,1
4904198,46,2
4904203,170,3
4904207,143,6
4904215,640,2
4904224,379,5
4904414,116,5
4904423,73,1
4904467,51,1
4904773,110,3
4905906,92,3
4907072,141,9
4907082,15,3
4907103,160,1
4907137,122,1
4907309,76,2
4907326,497,3
4907343,110,1
4907355,278,5
4907357,152,5
4907369,238,3
4907400,173,1
4908618,112,2
4912696,18,1
4913168,85,2
4913207,267,1
4914069,325,1
4914277,231,9
4914667,74,1
4914691,97,3
4914702,423,5
4916080,111,1
4918542,178,1
4918555,33,1
4918570,28,1
4918576,23,1
4918583,205,8
4918613,93,3
4918641,57,1
4918657,12,1
4918664,55,1
4918684,81,2
4918715,194,1
4919242,234,3
4919246,23,2
4920489,1,1
4920693,141,2
4920703,73,1
4921720,185,6
4922920,29,3
4923498,243,2
4923605,209,1
4923940,368,1
4923951,78,3
4923966,8,1
4924080,74,1
4924088,140,5
4924115,105,3
4924975,12,2
4927456,42,1
4927461,29,2
4927463,72,2
4929466,74,1
4929492,646,4
4929520,146,6
4929544,156,4
4929553,123,1
4929565,190,6
4929591,15,1
4929604,112,1
4929627,112,2
4931204,176,6
4934109,167,6
4937017,75,2
4937369,67,2
4938151,177,1
4938167,182,3
4938173,429,1
4938214,190,2
4939569,221,8
4939596,231,4
4942851,198,1
4943303,149,4
4945098,225,5
4945376,118,3
4946611,44,3
4946620,14,1
4946647,122,2
4946715,50,2
4946748,77,2
4953429,227,2
4953933,115,1
4957107,148,9
4957551,127,4
5051146,20,1
5051572,51,1
5051590,304,4
5052921,114,1
5053789,223,2
5055154,684,11
5055375,108,2
5056646,144,4
5056659,2,1
5056710,417,1
5056849,60,1
5056880,77,2
5058798,110,3
5059024,359,2
5059029,54,5
5059039,138,3
5059057,9,3
5059059,68,3
5059068,56,4
5059083,102,6
5059087,230,3
5059390,228,1
5059404,64,1
5059408,102,3
5059415,208,1
5059421,114,1
5059688,273,1
5061580,51,2
5061622,93,7
5061815,59,1
5062771,189,1
5062779,40,1
5062815,32,6
5062829,191,5
5062876,162,3
5062908,268,4
5062918,46,3
5062923,29,1
5063005,20,8
5064922,258,1
5067896,186,2
5068107,76,1
5068117,2,1
5068125,389,1
5068132,203,1
5068170,118,1
5071109,66,1
5072498,74,2
5072505,105,3
5072520,103,1
5072810,42,2
5072814,37,1
5072819,8,1
5072833,23,1
5072850,219,3
5075581,143,3
5075586,117,2
5075594,41,1
5075647,19,2
5075848,53,6
5075873,17,3
5075882,48,4
5076798,68,4
5077636,10,1
5078054,189,1
5078110,79,1
5078195,306,7
5078207,13,2
5078216,78,1
5078692,217,1
5079255,11,1
5080014,113,3
5080081,100,6
5080095,64,3
5080101,48,1
5080117,85,4
5080123,129,2
5080131,7,1
5080135,173,4
5080164,55,3
5080169,28,2
5080182,25,1
5080188,69,4
5080813,65,4
5085273,86,1
5085778,85,3
5085794,220,1
5085799,105,1
5085830,116,3
5085841,123,1
5085848,15,2
5089753,40,2
5094534,138,5
5094698,205,5
5094759,42,3
5096986,11,1
5096996,46,1
5097027,79,4
5097038,144,2
5097056,50,1
5097081,33,1
5097117,17,2
5097123,447,1
5097135,321,4
5097257,126,2
5097303,65,1
5097348,91,1
5097414,485,4
5100113,44,7
5100832,126,1
5104417,181,3
5104690,272,1
5105959,92,6
5106761,165,3
5106793,82,1
5106807,153,1
5106811,148,1
5106824,22,1
5106830,72,3
5106834,86,1
5106843,285,1
5108147,142,2
5108155,76,2
5108160,143,1
5108167,25,3
5108186,4,1
5108209,118,5
5108504,465,2
5108542,365,1
5111773,44,4
5112108,60,1
5112111,215,3
5112128,201,2
5112133,330,2
5112172,147,3
5113302,205,4
5113321,263,1
5113333,228,6
5113391,65,1
5113396,85,1
5113627,55,1
5113653,45,2
5113734,139,1
5114322,33,1
5114805,30,2
5115064,172,6
5115111,566,1
5116987,75,2
5116999,120,1
5117019,93,1
5117046,144,7
5117220,26,1
5117297,24,1
5117301,119,4
5117476,23,1
5117499,294,6
5117519,15,2
5117533,18,1
5117565,127,8
5155570,275,1
5156811,279,3
5156829,328,4
5156836,485,1
5156839,182,4
5156848,213,3
5156906,135,1
5156912,232,1
5156924,559,1
5156937,51,1
5157337,82,1
5158747,125,3
5159245,172,4
5159436,62,4
5159441,196,4
5159447,216,2
5159998,87,1
5160015,98,1
5227447,8,1
5227556,142,1
5227578,151,1
5227589,7,1
5227598,211,4
5227603,62,1
5230625,13,1
5230632,107,3
5230637,7,2
5230658,58,1
5230704,243,4
5230721,123,1
5230734,89,1
5230746,71,1
5230806,63,1
5230880,67,2
5231385,1,1
5231414,33,1
5231458,34,2
5231599,60,7
5232267,517,1
5232465,93,4
5232611,245,2
5236097,143,2
5236936,161,7
5238123,355,11
5239021,153,1
5239028,117,1
5239035,75,1
5239058,13,1
5239066,8,1
5239089,94,4
5239094,146,3
5239100,26,1
5239107,315,4
5239121,88,1
5244962,43,2
5247256,27,1
5247266,118,2
5247274,201,1
5247281,362,1
5247323,16,1
5247382,13,1
5248088,298,7
5251064,56,1
5251089,398,1
5251994,14,1
5253731,38,1
5253735,242,1
5256431,124,1
5257675,147,12
5257698,237,1
5257720,93,1
5257731,116,1
5257745,183,4
5257751,361,4
5257810,34,1
5259816,351,2
5261138,267,1
5261167,141,2
5261172,121,1
5261179,468,5
5261184,167,3
5261187,52,5
5261198,109,3
5261208,236,4
5261230,26,3
5261235,9,1
5261240,58,1
5261246,372,3
5261258,83,3
5261264,402,5
5261300,180,1
5261310,29,1
5261316,51,1
5263156,135,5
5266378,92,4
5267833,393,1
5272061,241,5
5272285,60,1
5272289,303,4
5272303,142,2
5272312,27,1
5272316,78,2
5272356,135,4
5272399,36,2
5272468,136,2
5273144,226,3
5275931,117,1
5276151,416,1
5277201,23,1
5279185,153,2
5282301,363,5
5284011,107,1
5291351,48,2
5292850,1,1
5293518,133,5
5293603,19,2
5293793,271,1
5295557,27,2
5295936,72,1
5295947,362,1
5295955,74,1
5296228,145,8
5296306,164,2
5296567,34,1
5296573,21,1
5297472,26,3
5297761,136,7
5300279,12,1
5301919,82,2
5302342,36,1
5303708,262,5
5303716,77,2
5306655,655,2
5306951,24,1
5310692,66,1
5311284,150,5
5312542,12,1
5314424,237,3
5314866,100,1
5315012,225,1
5315027,74,3
5315035,507,3
5315048,163,7
5315064,152,2
5315092,66,2
